method,bayes_correct,hardest_alternative,likelihood_information_insufficient,mean_pairwise_jsd,posterior_true_mode,predictive_log_likelihood_margin,run_id,scenario_id,schema_version,seed,sg_level,switch_time_s,true_mode,window_s
P_old,True,derated,False,0.31663188694751054,1.0,66.53593924439119,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003004,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3004,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3971097760055494,0.9997895289111278,8.466048478407483,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,60.0,unavailable,2.0
P_old,True,derated,False,0.383955577731934,0.9999999980502743,20.06300234311017,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,60.0,unavailable,5.0
P_old,True,sluggish,False,0.19868100531002547,0.9999999999999913,32.40429516431472,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.13906653182360193,1.0,43.434724279417594,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003005,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3005,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3642296821801745,0.9993265883185577,7.3024800676071635,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,60.0,unavailable,2.0
P_old,True,derated,False,0.33725930793361225,0.9999999710119443,17.356381936195888,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3237972848676659,0.9999999999999978,33.77444333009129,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,60.0,unavailable,10.0
P_old,True,derated,False,0.31649918301102603,1.0,66.55001594921237,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003006,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3006,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3401643114909603,0.9989592088519518,6.866773859136764,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3852929227731011,0.9999999980652934,20.063310588941206,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,60.0,unavailable,5.0
P_old,True,derated,False,0.34772888487437076,0.9999999999999998,36.49905447415581,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.16996981707597122,1.0,59.41084762165215,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003007,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3007,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3903261820084147,0.9997235302650683,8.193269048092766,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003008,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,A,60.0,unavailable,2.0
P_old,True,derated,False,0.44141974641861015,0.9999999999955977,26.14889036108689,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003008,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3760711180163082,1.0,42.47212211199158,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003008,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,A,60.0,unavailable,10.0
P_old,True,derated,False,0.342791142334044,1.0,75.26960490391355,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003008,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3008,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3529408179643273,0.9991373638845553,7.05465459972606,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003009,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,A,60.0,unavailable,2.0
P_old,True,derated,False,0.33344494562490523,0.9999999639936243,17.13956977584224,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003009,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,A,60.0,unavailable,5.0
P_old,True,derated,False,0.32224770108090434,0.9999999999999973,33.57594355053824,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003009,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,A,60.0,unavailable,10.0
P_old,True,derated,False,0.3167374482815951,1.0,66.44223018710989,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003009,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3009,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3613894584203691,0.9992697420275499,7.221382180732501,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003010,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3886243570615596,0.999999999180013,20.92173279620137,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003010,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,A,60.0,unavailable,5.0
P_old,True,derated,False,0.34959828571588974,1.0,37.375584018727764,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003010,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,A,60.0,unavailable,10.0
P_old,True,derated,False,0.3294786677379124,1.0,70.17274301687465,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003010,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3010,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3456103544257596,0.9989426917154566,6.850971098903614,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003011,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,A,60.0,unavailable,2.0
P_old,True,derated,False,0.33344156856880175,0.9999999589819489,17.009253555576457,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003011,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3222353422142274,0.9999999999999971,33.45072579360236,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003011,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.17737776833674884,1.0,63.71839422950953,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003011,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3011,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3911714950693036,0.9997335073945679,8.230020383331329,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003012,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,A,60.0,unavailable,2.0
P_old,True,derated,False,0.4285131322211854,0.9999999998602795,22.691377776313914,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003012,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3694719055391803,1.0,39.099295970066166,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003012,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,A,60.0,unavailable,10.0
P_old,True,derated,False,0.33959313562022925,1.0,71.8897471385269,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003012,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3012,A,60.0,unavailable,20.0
P_old,True,derated,False,0.35183353355793556,0.9991151273662299,7.029181576971698,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003013,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,A,60.0,unavailable,2.0
P_old,True,derated,False,0.33404529473872285,0.9999999643620466,17.149854624344982,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003013,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3225165836940773,0.9999999999999973,33.583202646362295,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003013,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,A,60.0,unavailable,10.0
P_old,True,derated,False,0.31595213204511535,1.0,66.3854576916431,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003013,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3013,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3579637294972612,0.9993028053237837,7.2678089417598315,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003014,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,A,60.0,unavailable,2.0
P_old,True,derated,False,0.41967963365267347,0.9999999994572475,21.334554641132762,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003014,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,A,60.0,unavailable,5.0
P_old,True,sluggish,False,0.21719625588442043,1.0,38.885643759698624,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003014,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.19358357358807124,1.0,57.874640843729225,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003014,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3014,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3448678803254377,0.9990989039727078,7.011029335937668,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003015,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,A,60.0,unavailable,2.0
P_old,True,derated,False,0.35757036809372594,0.9999999948844545,19.091604457326767,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003015,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,A,60.0,unavailable,5.0
P_old,True,sluggish,False,0.21480264274086766,0.999999999999998,34.11036558978168,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003015,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.17515007474570043,1.0,53.90192377037522,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003015,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3015,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3513255165926428,0.9990974322824111,7.009363864848304,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003016,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,A,60.0,unavailable,2.0
P_old,True,derated,False,0.335122023987231,0.9999999644164926,17.15138354637326,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003016,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3230264855778588,0.9999999999999973,33.586292848025835,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003016,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.17384133187916306,1.0,68.32154979489147,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003016,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3016,A,60.0,unavailable,20.0
P_old,True,derated,False,0.35007917942652833,0.9991224625550751,7.0375130097737575,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003017,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3321330791719834,0.9999999620014114,17.085716780482755,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003017,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,60.0,unavailable,5.0
P_old,True,derated,False,0.321453466177404,0.9999999999999973,33.51848971393254,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003017,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,60.0,unavailable,10.0
P_old,True,derated,False,0.31546384112486897,1.0,66.28313414519076,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003017,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3017,A,60.0,unavailable,20.0
P_old,True,derated,False,0.36848559313431184,0.9991571720154412,7.078180815125307,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003018,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3785135205681472,0.9999999959708865,19.338377169807387,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003018,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,60.0,unavailable,5.0
P_old,True,sluggish,False,0.20977759864160878,0.9999999999999805,31.575401960243028,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003018,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.14649061278844935,1.0,43.012089827015046,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003018,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3018,A,60.0,unavailable,20.0
P_old,True,derated,False,0.36834836814062943,0.9991157918566603,7.029965078378339,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003019,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3700352883622252,0.9999999913183787,18.562057989980424,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003019,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,60.0,unavailable,5.0
P_old,True,derated,False,0.340374161997641,0.9999999999999993,35.02078007197733,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003019,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.186569580158728,1.0,58.229080638169535,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003019,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3019,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3599999084880519,0.9992237301236755,7.160233755921453,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003020,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3543943646543986,0.9999999829608887,17.887754454566867,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003020,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3326571228618296,0.9999999999999987,34.33786995929934,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003020,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.16078034824178408,1.0,65.0368716828668,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003020,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3020,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3376158017591297,0.9989119240488474,6.822269913313264,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003021,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3810612918598984,0.9999999979226013,19.992149324577063,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003021,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,60.0,unavailable,5.0
P_old,True,derated,False,0.34575803128092253,0.9999999999999998,36.433857727261326,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003021,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,60.0,unavailable,10.0
P_old,True,derated,False,0.3400709450380572,1.0,70.87873346455447,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003021,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3021,A,60.0,unavailable,20.0
P_old,True,derated,False,0.35250984909293237,0.9991936105043517,7.122136972621803,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003022,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,60.0,unavailable,2.0
P_old,True,derated,False,0.333066669480824,0.9999999656596871,17.186945831472244,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003022,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,60.0,unavailable,5.0
P_old,True,derated,False,0.32176047506994226,0.9999999999999976,33.60527424005379,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003022,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,60.0,unavailable,10.0
P_old,True,derated,False,0.3154711458951998,1.0,66.38276107192345,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003022,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3022,A,60.0,unavailable,20.0
P_old,True,derated,False,0.361621878188802,0.9992393645677561,7.180595473644182,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003023,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,60.0,unavailable,2.0
P_old,True,derated,False,0.38891789086299244,0.9999999983894221,20.246672718676386,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003023,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,60.0,unavailable,5.0
P_old,True,derated,False,0.34988260999173165,0.9999999999999998,36.6987080874914,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003023,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.1528682740505221,1.0,63.63865333139796,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003023,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3023,A,60.0,unavailable,20.0
P_old,True,derated,False,0.35293341626341856,0.9992722566135905,7.22483405488234,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003024,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,60.0,unavailable,2.0
P_old,True,derated,False,0.33324386244699306,0.999999970194045,17.328557599715936,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003024,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3221351068623822,0.9999999999999978,33.76383273110878,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003024,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,60.0,unavailable,10.0
P_old,True,derated,False,0.32457927297172445,1.0,67.55852180614826,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003024,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3024,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3538414236773749,0.9991655780235663,7.087936552400457,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003025,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3339137497450556,0.9999999657005986,17.188137896990938,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003025,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,60.0,unavailable,5.0
P_old,True,derated,False,0.32247397277776163,0.9999999999999976,33.62342005725888,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003025,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,60.0,unavailable,10.0
P_old,True,derated,False,0.31607982306959864,1.0,66.4090424388803,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003025,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3025,A,60.0,unavailable,20.0
P_old,True,derated,False,0.34708883715781325,0.9991673903508537,7.090122889565439,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003026,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3584826812697287,0.9999999951854,19.151891820997754,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003026,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,60.0,unavailable,5.0
P_old,True,sluggish,False,0.2154163941953159,0.9999999999999989,34.89687285886649,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003026,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.12945527496850462,1.0,43.416593221685645,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003026,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3026,A,60.0,unavailable,20.0
P_old,True,derated,False,0.3537388264864218,0.9992241382853235,7.160760093615817,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003027,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3361742159779638,0.9999999711779427,17.36212484116613,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003027,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,60.0,unavailable,5.0
P_old,True,derated,False,0.32352514550744516,0.9999999999999978,33.78912867085485,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003027,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,60.0,unavailable,10.0
P_old,True,derated,False,0.31644748024521274,1.0,66.5869867374328,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003027,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3027,A,60.0,unavailable,20.0
P_old,True,derated,False,0.4142560281390145,0.9998326426543276,8.695623026817476,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003028,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3560915452459782,0.9999999920458674,18.649574222216707,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003028,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3336563153301995,0.9999999999999993,35.102785691129085,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003028,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.15027018966441935,1.0,57.732579417357016,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003028,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3028,A,60.0,unavailable,20.0
P_old,True,derated,False,0.33020277092565586,0.9985265014131621,6.5186475755288775,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003029,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,60.0,unavailable,2.0
P_old,True,derated,False,0.3371021146637144,0.9999999681949631,17.263641177148692,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003029,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,60.0,unavailable,5.0
P_old,True,derated,False,0.3237065907902276,0.9999999999999976,33.684803202206524,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003029,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,60.0,unavailable,10.0
P_old,True,sluggish,False,0.16127131573362463,1.0,51.58975979398386,phase-b1::final::sg-A::S4_unavailable_coincident::P_old::seed-003029,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3029,A,60.0,unavailable,20.0
P_old,True,derated,False,0.4181109288298265,0.9999880779678583,11.33711071808824,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,60.0,unavailable,2.0
P_old,True,derated,False,0.4662930093879364,1.0,41.246376991320844,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,60.0,unavailable,5.0
P_old,True,derated,False,0.3902862953479184,1.0,57.31349142146449,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,60.0,unavailable,10.0
P_old,True,derated,False,0.36032175832173846,1.0,91.95052112805618,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003000,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3000,B,60.0,unavailable,20.0
P_old,True,derated,False,0.3734657383765111,0.9995136940636881,7.628186209668556,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,60.0,unavailable,2.0
P_old,True,derated,False,0.39473414430623777,0.9999999998349021,22.52448184717538,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,60.0,unavailable,5.0
P_old,True,derated,False,0.3536245865521833,1.0,39.006091339661594,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,60.0,unavailable,10.0
P_old,True,derated,False,0.3358617460177027,1.0,72.41302843702522,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003001,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3001,B,60.0,unavailable,20.0
P_old,True,derated,False,0.3670174078999907,0.999211599214446,7.144715274821166,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003002,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,B,60.0,unavailable,2.0
P_old,True,derated,False,0.4613906958038395,1.0,40.36951663385938,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003002,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,B,60.0,unavailable,5.0
P_old,True,derated,False,0.3922171529302536,1.0,56.873744457627666,phase-b1::final::sg-B::S4_unavailable_coincident::P_old::seed-003002,S4_unavailable_coincident,d5freq.phase_b1.compact_episode_audits.v1,3002,B,60.0,unavailable,10.0
