run_id,scenario_id,method,seed,sg_level,scientific_success,failure_stage,solve_time_mean_s,solve_time_p95_s,solve_time_max_s,solver_attempt_count,solver_fail_count,solver_timeout_count,solver_infeasible_count,wall_time_s,max_exact_mirror_error,mean_ibr_authority_ratio,solver_status_counts_json,solver_outcome_counts_json
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003035,S8_ood_time_varying_delay,C5_no_sticky_prior,3035,C,True,,0.1710718232640526,0.15150469500295002,3.3609998999963864,288,5,5,0,58.18584859999828,,,"{""not_run_fallback_trigger"": 12, ""not_run_recovery_hold"": 60, ""optimal"": 283, ""timeout"": 5}","{""not_run"": 72, ""success"": 283, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003036,S8_ood_time_varying_delay,C5_no_sticky_prior,3036,C,True,,0.14902496808485852,0.15474995999975363,3.3789966000040295,329,3,3,0,58.7132988999947,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 30, ""optimal"": 326, ""timeout"": 3}","{""not_run"": 31, ""success"": 326, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003037,S8_ood_time_varying_delay,C5_no_sticky_prior,3037,C,True,,0.1293890327780092,0.15147389499616112,0.19467350000195438,360,0,0,0,55.9115970999992,,,"{""optimal"": 360}","{""success"": 360}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003038,S8_ood_time_varying_delay,C5_no_sticky_prior,3038,C,True,,0.16882854874957048,0.15241528999613366,3.5336755999960587,320,4,4,0,63.32915779999894,,,"{""not_run_recovery_hold"": 40, ""optimal"": 316, ""timeout"": 4}","{""not_run"": 40, ""success"": 316, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003039,S8_ood_time_varying_delay,C5_no_sticky_prior,3039,C,True,,0.14914404075233476,0.1515371200046502,3.2117708000005223,319,3,3,0,57.0228350000034,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_fallback_trigger"": 9, ""not_run_recovery_hold"": 31, ""optimal"": 316, ""timeout"": 3}","{""not_run"": 41, ""success"": 316, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003040,S8_ood_time_varying_delay,C5_no_sticky_prior,3040,C,True,,0.12995844601773623,0.149056769998424,0.22985889999836218,339,2,2,0,53.702638800001296,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 20, ""optimal"": 337, ""timeout"": 2}","{""not_run"": 21, ""success"": 337, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003041,S8_ood_time_varying_delay,C5_no_sticky_prior,3041,C,True,,0.14962464805195214,0.15065352499477738,3.45071939999616,308,4,4,0,55.59279819999938,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_fallback_trigger"": 7, ""not_run_recovery_hold"": 43, ""optimal"": 304, ""timeout"": 4}","{""not_run"": 52, ""success"": 304, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003042,S8_ood_time_varying_delay,C5_no_sticky_prior,3042,C,True,,0.14889599060625186,0.15184133499969904,3.467969199999061,330,3,3,0,58.45744410000043,,,"{""not_run_recovery_hold"": 30, ""optimal"": 327, ""timeout"": 3}","{""not_run"": 30, ""success"": 327, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003043,S8_ood_time_varying_delay,C5_no_sticky_prior,3043,C,True,,0.1337009419641964,0.15186179999545857,0.21144220000132918,336,2,2,0,54.15975349999644,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 23, ""optimal"": 334, ""timeout"": 2}","{""not_run"": 24, ""success"": 334, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003044,S8_ood_time_varying_delay,C5_no_sticky_prior,3044,C,True,,0.1327228962857459,0.15248576500052877,0.2144717999981367,350,1,1,0,55.78724350000266,,,"{""not_run_recovery_hold"": 10, ""optimal"": 349, ""timeout"": 1}","{""not_run"": 10, ""success"": 349, ""timeout"": 1}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003045,S8_ood_time_varying_delay,C5_no_sticky_prior,3045,C,True,,0.13331317000034582,0.15435904000005393,0.226032500002475,340,2,2,0,55.09352819999913,,,"{""not_run_recovery_hold"": 20, ""optimal"": 338, ""timeout"": 2}","{""not_run"": 20, ""success"": 338, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003046,S8_ood_time_varying_delay,C5_no_sticky_prior,3046,C,True,,0.13021516547591783,0.1498831250028161,0.21996129999752156,336,2,2,0,53.349612400001206,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 23, ""optimal"": 334, ""timeout"": 2}","{""not_run"": 24, ""success"": 334, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003047,S8_ood_time_varying_delay,C5_no_sticky_prior,3047,C,True,,0.1298061397145128,0.15012692999735008,0.20752160000120057,350,1,1,0,54.83760769999935,,,"{""not_run_recovery_hold"": 10, ""optimal"": 349, ""timeout"": 1}","{""not_run"": 10, ""success"": 349, ""timeout"": 1}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003048,S8_ood_time_varying_delay,C5_no_sticky_prior,3048,C,True,,0.12858837452236263,0.14829378499889573,0.23500400000193622,314,2,2,0,49.51054749999457,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_fallback_trigger"": 12, ""not_run_recovery_hold"": 33, ""optimal"": 312, ""timeout"": 2}","{""not_run"": 46, ""success"": 312, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::C5_no_sticky_prior::seed-003049,S8_ood_time_varying_delay,C5_no_sticky_prior,3049,C,True,,0.1308780525832734,0.1508490600026562,0.21088079999753973,329,1,1,0,52.29089319999912,,,"{""not_run_fallback_trigger"": 11, ""not_run_recovery_hold"": 20, ""optimal"": 328, ""timeout"": 1}","{""not_run"": 31, ""success"": 328, ""timeout"": 1}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003000,S8_ood_time_varying_delay,P_old,3000,C,True,,0.1671920928082266,0.14221426000003703,3.2190663000001223,292,7,7,0,57.60272420000183,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 67, ""optimal"": 285, ""timeout"": 7}","{""not_run"": 68, ""success"": 285, ""timeout"": 7}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003001,S8_ood_time_varying_delay,P_old,3001,C,True,,0.13418774121217378,0.14060565500058148,3.0823380000001634,330,3,3,0,53.09411430000182,,,"{""not_run_recovery_hold"": 30, ""optimal"": 327, ""timeout"": 3}","{""not_run"": 30, ""success"": 327, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003002,S8_ood_time_varying_delay,P_old,3002,C,True,,0.13690726214519733,0.1418476200014993,3.075500099999772,317,4,4,0,52.46828359999927,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 42, ""optimal"": 313, ""timeout"": 4}","{""not_run"": 43, ""success"": 313, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003003,S8_ood_time_varying_delay,P_old,3003,C,True,,0.15399934967748366,0.14194764500152815,3.2431396000029054,310,5,5,0,56.51652060000197,,,"{""not_run_recovery_hold"": 50, ""optimal"": 305, ""timeout"": 5}","{""not_run"": 50, ""success"": 305, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003004,S8_ood_time_varying_delay,P_old,3004,C,True,,0.13417920185194232,0.14543494499794174,3.1838083999973605,324,2,2,0,52.29903259999992,,,"{""not_run_fallback_trigger"": 6, ""not_run_recovery_hold"": 30, ""optimal"": 322, ""timeout"": 2}","{""not_run"": 36, ""success"": 322, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003005,S8_ood_time_varying_delay,P_old,3005,C,True,,0.13753621013071762,0.1428324499993323,3.1936047000017425,306,5,5,0,50.86789040000076,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_recovery_hold"": 52, ""optimal"": 301, ""timeout"": 5}","{""not_run"": 54, ""success"": 301, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003006,S8_ood_time_varying_delay,P_old,3006,C,True,,0.11833897358485286,0.1397332649998134,0.20952840000245487,318,4,4,0,46.78442129999894,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 41, ""optimal"": 314, ""timeout"": 4}","{""not_run"": 42, ""success"": 314, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003007,S8_ood_time_varying_delay,P_old,3007,C,True,,0.15632274217693898,0.14605155999961425,3.149309500000527,294,5,5,0,54.84066249999887,,,"{""not_run_fallback_trigger"": 14, ""not_run_recovery_hold"": 52, ""optimal"": 289, ""timeout"": 5}","{""not_run"": 66, ""success"": 289, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003008,S8_ood_time_varying_delay,P_old,3008,C,True,,0.1387846619354546,0.14190872000053786,3.221986600001401,310,3,3,0,51.67365929999869,,,"{""not_run_fallback_trigger"": 10, ""not_run_recovery_hold"": 40, ""optimal"": 307, ""timeout"": 3}","{""not_run"": 50, ""success"": 307, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003009,S8_ood_time_varying_delay,P_old,3009,C,True,,0.13536898750002138,0.14037507500106586,3.119492400001036,320,4,4,0,52.525178899999446,,,"{""not_run_recovery_hold"": 40, ""optimal"": 316, ""timeout"": 4}","{""not_run"": 40, ""success"": 316, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003010,S8_ood_time_varying_delay,P_old,3010,C,True,,0.11738004589659101,0.13852615999931003,0.2103878000016266,329,2,2,0,47.507925500001875,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_fallback_trigger"": 6, ""not_run_recovery_hold"": 23, ""optimal"": 327, ""timeout"": 2}","{""not_run"": 31, ""success"": 327, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003011,S8_ood_time_varying_delay,P_old,3011,C,True,,0.13578115779213265,0.1397304650008664,3.0150887000017974,308,3,3,0,50.73939359999713,,,"{""not_run_fallback_diagnostic"": 3, ""not_run_fallback_trigger"": 9, ""not_run_recovery_hold"": 40, ""optimal"": 305, ""timeout"": 3}","{""not_run"": 52, ""success"": 305, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003012,S8_ood_time_varying_delay,P_old,3012,C,True,,0.17513755633333253,0.14274050000221905,3.2380492000011145,300,6,6,0,61.230577399997856,,,"{""not_run_recovery_hold"": 60, ""optimal"": 294, ""timeout"": 6}","{""not_run"": 60, ""success"": 294, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003013,S8_ood_time_varying_delay,P_old,3013,C,True,,0.11927879633000275,0.14211443999956827,0.21025569999983418,327,4,4,0,48.14252099999794,,,"{""not_run_recovery_hold"": 33, ""optimal"": 323, ""timeout"": 4}","{""not_run"": 33, ""success"": 323, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003014,S8_ood_time_varying_delay,P_old,3014,C,True,,0.138237428807794,0.14406471500042242,3.294216199999937,302,5,5,0,50.86685849999776,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_recovery_hold"": 56, ""optimal"": 297, ""timeout"": 5}","{""not_run"": 58, ""success"": 297, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003015,S8_ood_time_varying_delay,P_old,3015,C,True,,0.13580473376627103,0.14213260999786143,3.0255393000006734,308,3,3,0,50.939146799999435,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_fallback_trigger"": 8, ""not_run_recovery_hold"": 43, ""optimal"": 305, ""timeout"": 3}","{""not_run"": 52, ""success"": 305, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003016,S8_ood_time_varying_delay,P_old,3016,C,True,,0.1184809877482043,0.14032630000147037,0.21058559999801219,302,3,3,0,44.9683251000024,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_fallback_trigger"": 17, ""not_run_recovery_hold"": 40, ""optimal"": 299, ""timeout"": 3}","{""not_run"": 58, ""success"": 299, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003017,S8_ood_time_varying_delay,P_old,3017,C,True,,0.13568826815059754,0.14188443000057305,2.938301300000603,292,3,3,0,48.42129620000196,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_fallback_trigger"": 24, ""not_run_recovery_hold"": 42, ""optimal"": 289, ""timeout"": 3}","{""not_run"": 68, ""success"": 289, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003018,S8_ood_time_varying_delay,P_old,3018,C,True,,0.1530099620915066,0.14058449999902223,3.110722599998553,306,6,6,0,55.84377649999806,,,"{""not_run_recovery_hold"": 54, ""optimal"": 300, ""timeout"": 6}","{""not_run"": 54, ""success"": 300, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003019,S8_ood_time_varying_delay,P_old,3019,C,True,,0.13638966802723096,0.14211293500047756,3.2326597000028414,294,3,3,0,49.1057484999983,,,"{""not_run_fallback_trigger"": 17, ""not_run_recovery_hold"": 49, ""optimal"": 291, ""timeout"": 3}","{""not_run"": 66, ""success"": 291, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003020,S8_ood_time_varying_delay,P_old,3020,C,True,,0.1325267775757256,0.14086175999836997,3.182607699996879,330,3,3,0,52.82998960000259,,,"{""not_run_recovery_hold"": 30, ""optimal"": 327, ""timeout"": 3}","{""not_run"": 30, ""success"": 327, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003021,S8_ood_time_varying_delay,P_old,3021,C,True,,0.1534350924399136,0.13771784999880765,3.096577799999068,291,5,5,0,53.63774860000194,,,"{""not_run_fallback_trigger"": 9, ""not_run_recovery_hold"": 60, ""optimal"": 286, ""timeout"": 5}","{""not_run"": 69, ""success"": 286, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003022,S8_ood_time_varying_delay,P_old,3022,C,True,,0.1518790409678214,0.13789032499971654,3.1603016999979445,310,5,5,0,56.05691880000086,,,"{""not_run_recovery_hold"": 50, ""optimal"": 305, ""timeout"": 5}","{""not_run"": 50, ""success"": 305, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003023,S8_ood_time_varying_delay,P_old,3023,C,True,,0.14493234858038895,0.1434958000005281,3.2161157999980787,317,5,5,0,54.76880990000063,,,"{""not_run_recovery_hold"": 43, ""optimal"": 312, ""timeout"": 5}","{""not_run"": 43, ""success"": 312, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003024,S8_ood_time_varying_delay,P_old,3024,C,True,,0.11553698099690951,0.14108000000123866,0.17872500000157743,321,0,0,0,45.933861599998636,,,"{""not_run_fallback_trigger"": 20, ""not_run_recovery_hold"": 19, ""optimal"": 321}","{""not_run"": 39, ""success"": 321}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003025,S8_ood_time_varying_delay,P_old,3025,C,True,,0.1326206758408776,0.13996253999939653,3.11240490000273,327,3,3,0,52.11063270000159,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 32, ""optimal"": 324, ""timeout"": 3}","{""not_run"": 33, ""success"": 324, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003026,S8_ood_time_varying_delay,P_old,3026,C,True,,0.13606217882738822,0.1400329000007332,3.2011815999976534,307,5,5,0,50.43220430000292,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 52, ""optimal"": 302, ""timeout"": 5}","{""not_run"": 53, ""success"": 302, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003027,S8_ood_time_varying_delay,P_old,3027,C,True,,0.15598746081091244,0.14174652499877993,3.139782700000069,296,6,6,0,55.057910399998946,,,"{""not_run_fallback_diagnostic"": 3, ""not_run_recovery_hold"": 61, ""optimal"": 290, ""timeout"": 6}","{""not_run"": 64, ""success"": 290, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003028,S8_ood_time_varying_delay,P_old,3028,C,True,,0.16591080033799085,0.1394953249982791,3.125495000000228,296,6,6,0,58.10783000000083,,,"{""not_run_fallback_diagnostic"": 2, ""not_run_fallback_trigger"": 6, ""not_run_recovery_hold"": 56, ""optimal"": 290, ""timeout"": 6}","{""not_run"": 64, ""success"": 290, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003029,S8_ood_time_varying_delay,P_old,3029,C,True,,0.15616752343230353,0.14025870999939796,3.330214800000249,303,6,6,0,56.059596999999485,,,"{""not_run_recovery_hold"": 57, ""optimal"": 297, ""timeout"": 6}","{""not_run"": 57, ""success"": 297, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003030,S8_ood_time_varying_delay,P_old,3030,C,True,,0.153834871335471,0.1400061699980142,3.1351402000000235,307,6,6,0,55.97994630000176,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 52, ""optimal"": 301, ""timeout"": 6}","{""not_run"": 53, ""success"": 301, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003031,S8_ood_time_varying_delay,P_old,3031,C,True,,0.11841314272720466,0.14083820000087144,0.21017079999728594,330,3,3,0,47.94878299999982,,,"{""not_run_recovery_hold"": 30, ""optimal"": 327, ""timeout"": 3}","{""not_run"": 30, ""success"": 327, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003032,S8_ood_time_varying_delay,P_old,3032,C,True,,0.14468274861537234,0.14095231999745012,3.187432299997454,325,4,4,0,55.62291760000153,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 34, ""optimal"": 321, ""timeout"": 4}","{""not_run"": 35, ""success"": 321, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003033,S8_ood_time_varying_delay,P_old,3033,C,True,,0.12590664613086724,0.13841482500083657,3.011476699997729,336,3,3,0,51.20072660000005,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 23, ""optimal"": 333, ""timeout"": 3}","{""not_run"": 24, ""success"": 333, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003034,S8_ood_time_varying_delay,P_old,3034,C,True,,0.13779272560554293,0.1446737199999916,3.14453180000055,289,5,5,0,48.607105500002945,,,"{""not_run_fallback_trigger"": 11, ""not_run_recovery_hold"": 60, ""optimal"": 284, ""timeout"": 5}","{""not_run"": 71, ""success"": 284, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003035,S8_ood_time_varying_delay,P_old,3035,C,True,,0.11709771687495732,0.13988692000093578,0.21273759999894537,320,2,2,0,46.526901300003374,,,"{""not_run_fallback_trigger"": 10, ""not_run_recovery_hold"": 30, ""optimal"": 318, ""timeout"": 2}","{""not_run"": 40, ""success"": 318, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003036,S8_ood_time_varying_delay,P_old,3036,C,True,,0.13660165980385786,0.14268712499961111,3.1293317999989085,306,4,4,0,50.55592160000015,,,"{""not_run_fallback_trigger"": 10, ""not_run_recovery_hold"": 44, ""optimal"": 302, ""timeout"": 4}","{""not_run"": 54, ""success"": 302, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003037,S8_ood_time_varying_delay,P_old,3037,C,True,,0.1758210871528263,0.14149808499987557,3.33886849999908,288,7,7,0,59.60765700000047,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 71, ""optimal"": 281, ""timeout"": 7}","{""not_run"": 72, ""success"": 281, ""timeout"": 7}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003038,S8_ood_time_varying_delay,P_old,3038,C,True,,0.1188343749999943,0.14111127500109433,0.21122509999986505,316,2,2,0,46.53286360000129,,,"{""not_run_fallback_trigger"": 14, ""not_run_recovery_hold"": 30, ""optimal"": 314, ""timeout"": 2}","{""not_run"": 44, ""success"": 314, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003039,S8_ood_time_varying_delay,P_old,3039,C,True,,0.14459474426766278,0.13921989000173196,3.012974600002053,314,5,5,0,54.288850199998706,,,"{""not_run_recovery_hold"": 46, ""optimal"": 309, ""timeout"": 5}","{""not_run"": 46, ""success"": 309, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003040,S8_ood_time_varying_delay,P_old,3040,C,True,,0.15705454063608681,0.14248364999730256,3.073360900001717,283,4,4,0,53.045643599998584,,,"{""not_run_fallback_trigger"": 17, ""not_run_recovery_hold"": 60, ""optimal"": 279, ""timeout"": 4}","{""not_run"": 77, ""success"": 279, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003041,S8_ood_time_varying_delay,P_old,3041,C,True,,0.1615473581481907,0.14331266500121273,3.2744431999999506,270,9,9,0,52.52415829999882,,,"{""not_run_recovery_hold"": 90, ""optimal"": 261, ""timeout"": 9}","{""not_run"": 90, ""success"": 261, ""timeout"": 9}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003042,S8_ood_time_varying_delay,P_old,3042,C,True,,0.13593743322152227,0.1397799999991548,3.052209800000128,298,6,6,0,49.43032630000016,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 61, ""optimal"": 292, ""timeout"": 6}","{""not_run"": 62, ""success"": 292, ""timeout"": 6}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003043,S8_ood_time_varying_delay,P_old,3043,C,True,,0.13783282695929694,0.14323766999914367,3.1961214000002656,319,4,4,0,52.863057800001116,,,"{""not_run_fallback_diagnostic"": 1, ""not_run_recovery_hold"": 40, ""optimal"": 315, ""timeout"": 4}","{""not_run"": 41, ""success"": 315, ""timeout"": 4}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003044,S8_ood_time_varying_delay,P_old,3044,C,True,,0.11881349617647442,0.1400212800010195,0.20941250000032596,340,2,2,0,49.19465239999772,,,"{""not_run_recovery_hold"": 20, ""optimal"": 338, ""timeout"": 2}","{""not_run"": 20, ""success"": 338, ""timeout"": 2}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003045,S8_ood_time_varying_delay,P_old,3045,C,True,,0.180765042857071,0.14137703999949736,3.205245900000591,273,7,7,0,58.40197280000211,,,"{""not_run_fallback_trigger"": 7, ""not_run_recovery_hold"": 80, ""optimal"": 266, ""timeout"": 7}","{""not_run"": 87, ""success"": 266, ""timeout"": 7}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003046,S8_ood_time_varying_delay,P_old,3046,C,True,,0.13543691861192397,0.1399444799979392,3.253323900000396,317,3,3,0,51.72542590000012,,,"{""not_run_fallback_trigger"": 7, ""not_run_recovery_hold"": 36, ""optimal"": 314, ""timeout"": 3}","{""not_run"": 43, ""success"": 314, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003047,S8_ood_time_varying_delay,P_old,3047,C,True,,0.13416688945676977,0.13653704000098513,3.042822100000194,313,3,3,0,50.872399300002144,,,"{""not_run_fallback_trigger"": 7, ""not_run_recovery_hold"": 40, ""optimal"": 310, ""timeout"": 3}","{""not_run"": 47, ""success"": 310, ""timeout"": 3}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003048,S8_ood_time_varying_delay,P_old,3048,C,True,,0.13505017806466288,0.13975891999834858,3.096217800000886,310,5,5,0,50.462030399998184,,,"{""not_run_recovery_hold"": 50, ""optimal"": 305, ""timeout"": 5}","{""not_run"": 50, ""success"": 305, ""timeout"": 5}"
phase-b1::final::sg-C::S8_ood_time_varying_delay::P_old::seed-003049,S8_ood_time_varying_delay,P_old,3049,C,True,,0.13642679937509,0.1401846549999391,3.097390099999757,320,4,4,0,52.49818880000021,,,"{""not_run_recovery_hold"": 40, ""optimal"": 316, ""timeout"": 4}","{""not_run"": 40, ""success"": 316, ""timeout"": 4}"
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003000,S9_compound_unavailable_double_step,B0,3000,A,True,,,,,0,0,0,0,4.045356099999481,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003001,S9_compound_unavailable_double_step,B0,3001,A,True,,,,,0,0,0,0,4.6149021000001085,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003002,S9_compound_unavailable_double_step,B0,3002,A,True,,,,,0,0,0,0,4.647586000000047,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003003,S9_compound_unavailable_double_step,B0,3003,A,True,,,,,0,0,0,0,4.555968499999835,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003004,S9_compound_unavailable_double_step,B0,3004,A,True,,,,,0,0,0,0,4.5757194000007075,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003005,S9_compound_unavailable_double_step,B0,3005,A,True,,,,,0,0,0,0,4.431522400000176,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003006,S9_compound_unavailable_double_step,B0,3006,A,True,,,,,0,0,0,0,4.354907200000525,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003007,S9_compound_unavailable_double_step,B0,3007,A,True,,,,,0,0,0,0,4.389124000000265,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003008,S9_compound_unavailable_double_step,B0,3008,A,True,,,,,0,0,0,0,4.438419600000088,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003009,S9_compound_unavailable_double_step,B0,3009,A,True,,,,,0,0,0,0,4.747923900000387,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003010,S9_compound_unavailable_double_step,B0,3010,A,True,,,,,0,0,0,0,4.9330102000003535,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003011,S9_compound_unavailable_double_step,B0,3011,A,True,,,,,0,0,0,0,4.7529192000001785,,,{},{}
phase-b1::final::sg-A::S9_compound_unavailable_double_step::B0::seed-003012,S9_compound_unavailable_double_step,B0,3012,A,True,,,,,0,0,0,0,4.674195800000234,,,{},{}
