method,candidate_set_contains_truth,censoring_time_s,classifier,detection_censored,detection_delay_s,from_mode,run_id,scenario_id,schema_version,seed,sg_level,switch_time_s,to_mode
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003006,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3006,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003007,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3007,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003007,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3007,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003008,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3008,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003008,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3008,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003009,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3009,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003009,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3009,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003010,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3010,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003010,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3010,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003011,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3011,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003011,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3011,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003012,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3012,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003012,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3012,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003013,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3013,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003013,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3013,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003014,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3014,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003014,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3014,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003015,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3015,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003015,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3015,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003016,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3016,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003016,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3016,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003017,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3017,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003017,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3017,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003018,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3018,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003018,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3018,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003019,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3019,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003019,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3019,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003020,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3020,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003020,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3020,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003021,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3021,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003021,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3021,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003022,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3022,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003022,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3022,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003023,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3023,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003023,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3023,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003024,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3024,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003024,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3024,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003025,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3025,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003025,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3025,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003026,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3026,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003026,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3026,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003027,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3027,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003027,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3027,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003028,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3028,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003028,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3028,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003029,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3029,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003029,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3029,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003030,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3030,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003030,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3030,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003031,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3031,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003031,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3031,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003032,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3032,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003032,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3032,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003033,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3033,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003033,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3033,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003034,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3034,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003034,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3034,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003035,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3035,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003035,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3035,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003036,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3036,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003036,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3036,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003037,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3037,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003037,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3037,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003038,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3038,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003038,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3038,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003039,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3039,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003039,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3039,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003040,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3040,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003040,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3040,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003041,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3041,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003041,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3041,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003042,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3042,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003042,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3042,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003043,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3043,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003043,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3043,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003044,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3044,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003044,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3044,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003045,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3045,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003045,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3045,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003046,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3046,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003046,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3046,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003047,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3047,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003047,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3047,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003048,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3048,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003048,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3048,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003049,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3049,B,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-B::S9_compound_unavailable_double_step::P_old::seed-003049,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3049,B,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003000,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3000,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003000,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3000,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003001,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3001,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003001,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3001,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003002,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3002,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003002,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3002,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003003,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3003,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003003,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3003,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003004,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3004,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003004,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3004,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003005,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3005,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003005,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3005,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003006,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3006,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003006,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3006,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,3.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003007,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3007,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003007,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3007,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003008,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3008,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003008,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3008,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003009,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3009,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003009,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3009,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003010,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3010,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003010,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3010,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003011,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3011,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003011,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3011,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003012,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3012,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003012,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3012,C,60.0,unavailable
P_old,True,,current_native_diagnostic,False,2.5,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003013,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3013,C,60.0,unavailable
P_old,True,,evaluation_only_bayes_correct_candidates,False,1.0,nominal,phase-b1::final::sg-C::S9_compound_unavailable_double_step::P_old::seed-003013,S9_compound_unavailable_double_step,d5freq.phase_b1.compact_episode_audits.v1,3013,C,60.0,unavailable
