evidence_source,member_path,bytes,declared_sha256,actual_sha256,hash_match,retention
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,11_FAILURES/H2_GATE_REPORT.md,423,220104fccec0f32bd631fa3eb70c3772ffcc4a70b10c022a8095fc98b636fff1,220104fccec0f32bd631fa3eb70c3772ffcc4a70b10c022a8095fc98b636fff1,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,11_FAILURES/NEGATIVE_RESULT_AND_LIMITATIONS.md,717,ff7d65c288255fcbca4ccf8ee3cb23c33b6436f6b1559e344aa332ed55ba14cc,ff7d65c288255fcbca4ccf8ee3cb23c33b6436f6b1559e344aa332ed55ba14cc,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,11_FAILURES/operational_restart_001.json,456,4127e157556e1301ab00473b074af36740e6daed46153973e9859faa8e1eec77,4127e157556e1301ab00473b074af36740e6daed46153973e9859faa8e1eec77,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,12_REPRODUCIBILITY/regenerate_figures.ps1,210,81a983c7dcbc0b7286acb1b9a1253732b29f1569e35eda20d8ceea2cd601fd9e,81a983c7dcbc0b7286acb1b9a1253732b29f1569e35eda20d8ceea2cd601fd9e,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,12_REPRODUCIBILITY/reproduce_all.ps1,715,55150420abb0b4d9565cbbd6d40d5291e37259fce680c6ed8d8fa47c60a09959,55150420abb0b4d9565cbbd6d40d5291e37259fce680c6ed8d8fa47c60a09959,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,12_REPRODUCIBILITY/reproduce_minimal.ps1,207,985ebac7f8fa586207f6b9d6e095a26a8def95ca7ce61fba5eb6af3800737926,985ebac7f8fa586207f6b9d6e095a26a8def95ca7ce61fba5eb6af3800737926,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,12_REPRODUCIBILITY/reproduce_minimal.py,774,d9dbc3ca4ef5860c1bf9264f01124e6a754e357c8cf9e65d18dc20c76fa04dc2,d9dbc3ca4ef5860c1bf9264f01124e6a754e357c8cf9e65d18dc20c76fa04dc2,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,12_REPRODUCIBILITY/RUN_ALL.md,1171,bcea54be401119eccb6b65a1863b6f57c4938621dbcdfd5aadbcd00bb4b225c5,bcea54be401119eccb6b65a1863b6f57c4938621dbcdfd5aadbcd00bb4b225c5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/DUPLICATE_FILE_REPORT.csv,9906,fc34a099abe20a12045824574dd8cda5d9820ee3276b8049deb8a41f9ca55e7b,fc34a099abe20a12045824574dd8cda5d9820ee3276b8049deb8a41f9ca55e7b,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/GIT_DIFF.patch,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/GIT_LOG.txt,802,03a09a0eb62aa47e6c0d7ef38ee466d29973c88393ec02c678edbeb783d491ad,03a09a0eb62aa47e6c0d7ef38ee466d29973c88393ec02c678edbeb783d491ad,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/GIT_STATE.json,881,b4bf157df03f61bd891c7d8e81ff740d5591fab1a935672a87f872f85ca67449,b4bf157df03f61bd891c7d8e81ff740d5591fab1a935672a87f872f85ca67449,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/LARGE_FILE_REPORT.csv,76,7ae28d703ddd03b5339ac731fd1753b4419c588ffb5d6bbd24350f601fc4dbed,7ae28d703ddd03b5339ac731fd1753b4419c588ffb5d6bbd24350f601fc4dbed,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,13_GIT_AND_MANIFEST/ZIP_SHA256.txt,209,54ecf3d21bce9f72b61b498f611b36536b7f4770557acc8b3de4e0c498a56c23,54ecf3d21bce9f72b61b498f611b36536b7f4770557acc8b3de4e0c498a56c23,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/ALL_GATES.csv,960,5f44f4d54a387671250f9bc5afe9a7984879055b7739f9762c594a6b4bfc5b8c,5f44f4d54a387671250f9bc5afe9a7984879055b7739f9762c594a6b4bfc5b8c,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/FINAL_STATUS.json,892,e10fd775ee0122a81ec1ba71940992f886a083ac2124971690335354ef1426e6,e10fd775ee0122a81ec1ba71940992f886a083ac2124971690335354ef1426e6,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/NEXT_STEP_BOUNDARY.md,196,2f729961678bd5bb5092218284356938414d101334924da56af8ad16650658c5,2f729961678bd5bb5092218284356938414d101334924da56af8ad16650658c5,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/PAPER_OUTLINE.md,532,281d75733aa52e1e429f6b2ec8c89be1347f9addb9a3ec97c1ae5ddb728c1f5d,281d75733aa52e1e429f6b2ec8c89be1347f9addb9a3ec97c1ae5ddb728c1f5d,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/RESULTS_INTERPRETATION.md,717,ff7d65c288255fcbca4ccf8ee3cb23c33b6436f6b1559e344aa332ed55ba14cc,ff7d65c288255fcbca4ccf8ee3cb23c33b6436f6b1559e344aa332ed55ba14cc,True,read_only_phase_d_archive
DIRECTION1_PHASE_D_CRCS_TUBE_MPC_SINGLE_REVIEW_PACKAGE.zip,14_FINAL_STATUS/SUPPORTED_AND_UNSUPPORTED_CLAIMS.md,609,bd2e0ae71f6fb3b3fefe193b69b815451620d3d4b8c7afbb73d5a6912107ebfd,bd2e0ae71f6fb3b3fefe193b69b815451620d3d4b8c7afbb73d5a6912107ebfd,True,read_only_phase_d_archive
