point_id,period_s,sg_tension,load_magnitude_pu,power_spread_pu,ramp_spread_pu_per_s,delay_spread_s,noise_std_pu,soc,tie_loading_pu,objective,nominal_frequency_hz,candidate_count,robust_cost,perfect_information_cost,perfect_information_value,heuristic_value,maximum_safe_probe_upper_value,maximum_exact_probe_value,region,selected_probe_id,no_probe_reason,registered_probe_count,safe_probe_count,evaluated_probe_count,all_safe_probes_evaluated,solver_attempts,solver_failures,elapsed_s
B3F_0018,2.0,medium,0.026186432079259775,0.02657712872874471,0.008213883547221008,0.1920328778355287,0.001937201953133036,0.5252549637204345,0.020864049154320333,balanced,50.0,8,1.402643928416151,1.4026439303692604,-1.9531094519464887e-09,0.0011785788266328616,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.70089849998476
B3F_0019,2.0,medium,0.04523559555774003,0.01563051881268803,0.027161967207264506,0.23214639646949076,0.0011845611948510895,0.4957378531204276,0.009754949911556964,regional_responsibility,50.0,8,3.0178141787856516,3.0178141789506525,-1.6500090183058091e-10,0.010125563526128877,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.5878803999803495
B3F_0020,4.0,low,0.059144940631751776,0.0122639332007489,0.025289251794438222,1.2322814020397221,0.0005947712829199365,0.4771434110823407,0.026606193901474576,resource_economy,50.0,8,8.171204593067525,8.1711120208139,9.257225362446775e-05,-0.0002775326321616065,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.1247504999919329
B3F_0021,4.0,high,0.04884142935065209,0.006321926207385212,0.002532540184695586,0.7338693910964335,0.0006726004866556462,0.6760116490686022,0.03789917839528611,balanced,50.0,8,7.072343544294752,7.072343542905636,1.389116377481514e-09,0.010796629424991818,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.395203499996569
B3F_0022,2.0,high,0.0523706933898478,0.01345612586243933,0.025465454846986126,1.0368402975601514,0.0010289581337144182,0.4091672761285966,0.002441781099622626,regional_responsibility,50.0,8,3.697342544912284,3.697342549664303,-4.752018778475531e-09,0.04835908980603201,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4891397999890614
B3F_0023,4.0,medium,0.07252932191208906,0.021461488326723566,0.01681091530923306,0.5229175996918639,0.0017900668049111346,0.31709182367924216,0.027603879413305787,resource_economy,50.0,8,12.039962193907542,12.038912743249863,0.0010494506576783635,0.03531692764697885,-inf,nan,ZERO_VALUE_OBSERVED_NOT_PROVED,,UNEVALUATED_SAFE_PROBES_REMAIN,60,60,0,False,9,0,1.2855786999862175
B3F_0024,2.0,high,0.02495583964904411,0.005074013458955826,0.01937201130254387,0.5388752163290847,0.0016101295015397122,0.452085239415661,0.0153330955080347,balanced,50.0,8,1.0437016703968196,1.0437016709469904,-5.501707978083914e-10,0.009020829732271191,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.7461968999996316
B3F_0025,4.0,medium,0.05369454576263753,0.022876882179080644,0.002858588034090122,1.2074672434109217,0.0013665464330075597,0.46199176837255607,0.03313678457706883,regional_responsibility,50.0,8,10.11472698969504,10.11472698873437,9.6066976595921e-10,0.02704520204998559,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.3113583000085782
B3F_0026,2.0,low,0.05894929149942698,0.022289426073487533,0.009259494798169987,1.0030331517339193,0.0006613135501038423,0.30429519814615413,0.010849990480855021,resource_economy,50.0,8,4.704286075804873,4.704286088393225,-1.2588351694375888e-08,0.05959486533727321,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,180,180,0,False,9,0,2.4249267999839503
B3F_0027,4.0,low,0.04659553382711826,0.008535377867493664,0.012913901263136915,1.2941708125169666,0.0015314889116809917,0.5454242140916583,0.026189406872908477,balanced,50.0,8,5.499325258097059,5.499325258248943,-1.5188383883923962e-10,0.015458981387330166,-inf,nan,ZERO_VALUE_PROVED,,REGISTERED_PERFECT_INFORMATION_VALUE_NONPOSITIVE,60,60,0,False,9,0,1.1154203999903984
