method,reference,scenario,partition,seed,sg_level,both_success,method_only_failure,reference_only_failure,both_failure
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5003,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5004,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5005,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5006,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5007,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5008,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5009,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5010,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5011,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5012,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5013,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5014,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5015,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5016,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5017,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5018,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5019,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5020,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5021,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5022,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5023,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5024,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5025,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5026,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5027,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5028,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_after_load_disable,known,5029,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5000,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5001,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5002,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5003,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5004,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5005,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5006,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5007,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5008,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5009,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5010,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5011,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5012,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5013,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5014,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5015,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5016,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5017,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5018,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5019,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5020,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5021,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5022,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5023,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5024,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5025,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5026,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5027,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5028,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,regime_before_load_energy,known,5029,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6000,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6001,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6002,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6003,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6004,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6005,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6006,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6007,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6008,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6009,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6010,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6011,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6012,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6013,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6014,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6015,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6016,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6017,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6018,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6019,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6020,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6021,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6022,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6023,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6024,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6025,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6026,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6027,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6028,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6029,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6030,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6031,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6032,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6033,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6034,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6035,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6036,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6037,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6038,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6039,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6040,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6041,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6042,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6043,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6044,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6045,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6046,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6047,critical,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6048,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,structural_ood_coincident,ood_extreme,6049,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6000,adequate,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6001,scarce,False,True,False,False
old_SD_BMPC_historical,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6002,critical,False,True,False,False
