scenario_id,method,metric,absolute_difference,matches_frozen
H7_A_14,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_14,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_14,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_14,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_14,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_14,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_14,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_14,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_14,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_14,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_14,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_14,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_14,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_14,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_14,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_14,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_14,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_15,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_15,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_15,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_15,sg_only_pi,failure_aware_cost,0.0,True
H7_A_15,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_15,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_15,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_15,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_15,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_15,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_15,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_15,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_15,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_15,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_15,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_15,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_15,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_15,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_15,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_15,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_15,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_15,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_15,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_15,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_15,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_15,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_15,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_15,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_16,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_16,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_16,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_16,sg_only_pi,failure_aware_cost,0.0,True
H7_A_16,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_16,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_16,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_16,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_16,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_16,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_16,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_16,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_16,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_16,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_16,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_16,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_16,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_16,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_16,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_16,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_16,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_16,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_16,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_16,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_16,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_16,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_16,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_16,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_17,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_17,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_17,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_17,sg_only_pi,failure_aware_cost,0.0,True
H7_A_17,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_17,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_17,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_17,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_17,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_17,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_17,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_17,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_17,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_17,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_17,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_17,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_17,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_17,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_17,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_17,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_17,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_17,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_17,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_17,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_17,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_17,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_17,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_17,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_18,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_18,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_18,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_18,sg_only_pi,failure_aware_cost,0.0,True
H7_A_18,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_18,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_18,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_18,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_18,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_18,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_18,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_18,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_18,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_18,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_18,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_18,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_18,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_18,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_18,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_18,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_18,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_18,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_18,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_18,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_18,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_18,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_18,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_18,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_19,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_19,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_19,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_19,sg_only_pi,failure_aware_cost,0.0,True
H7_A_19,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_19,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_19,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_19,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_19,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_19,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_19,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_19,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_19,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_19,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_19,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_19,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_19,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_19,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_19,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_19,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_19,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_19,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_19,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_19,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_19,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_19,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_19,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_19,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_20,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_20,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_20,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_20,sg_only_pi,failure_aware_cost,0.0,True
H7_A_20,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_20,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_20,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_20,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_20,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_20,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_20,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_20,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_20,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_20,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_20,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_20,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_20,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_20,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_20,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_20,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_20,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_20,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_20,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_20,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_20,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_20,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_20,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_20,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_21,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_21,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_21,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_21,sg_only_pi,failure_aware_cost,0.0,True
H7_A_21,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_21,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_21,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_21,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_21,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_21,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_21,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_21,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_21,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_21,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_21,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_21,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_21,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_21,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_21,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_21,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_21,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_21,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_21,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_21,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_21,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_21,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_21,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_21,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_22,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_22,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_22,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_22,sg_only_pi,failure_aware_cost,0.0,True
H7_A_22,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_22,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_22,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_22,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_22,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_22,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_22,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_22,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_22,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_22,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_22,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_22,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_22,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_22,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_22,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_22,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_22,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_22,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_22,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_22,true_capability_oracle_mpc,failure_aware_cost,0.0,True
H7_A_22,DCSV-MPC,frequency_iae_hz_s,0.0,True
H7_A_22,DCSV-MPC,ace_iae_pu_s,0.0,True
H7_A_22,DCSV-MPC,tie_iae_pu_s,0.0,True
H7_A_22,DCSV-MPC,failure_aware_cost,0.0,True
H7_A_23,sg_only_pi,frequency_iae_hz_s,0.0,True
H7_A_23,sg_only_pi,ace_iae_pu_s,0.0,True
H7_A_23,sg_only_pi,tie_iae_pu_s,0.0,True
H7_A_23,sg_only_pi,failure_aware_cost,0.0,True
H7_A_23,fixed_allocation_pi,frequency_iae_hz_s,0.0,True
H7_A_23,fixed_allocation_pi,ace_iae_pu_s,0.0,True
H7_A_23,fixed_allocation_pi,tie_iae_pu_s,0.0,True
H7_A_23,fixed_allocation_pi,failure_aware_cost,0.0,True
H7_A_23,nominal_offset_free_mpc,frequency_iae_hz_s,0.0,True
H7_A_23,nominal_offset_free_mpc,ace_iae_pu_s,0.0,True
H7_A_23,nominal_offset_free_mpc,tie_iae_pu_s,0.0,True
H7_A_23,nominal_offset_free_mpc,failure_aware_cost,0.0,True
H7_A_23,rls_adaptive_mpc,frequency_iae_hz_s,0.0,True
H7_A_23,rls_adaptive_mpc,ace_iae_pu_s,0.0,True
H7_A_23,rls_adaptive_mpc,tie_iae_pu_s,0.0,True
H7_A_23,rls_adaptive_mpc,failure_aware_cost,0.0,True
H7_A_23,contract_robust_mpc,frequency_iae_hz_s,0.0,True
H7_A_23,contract_robust_mpc,ace_iae_pu_s,0.0,True
H7_A_23,contract_robust_mpc,tie_iae_pu_s,0.0,True
H7_A_23,contract_robust_mpc,failure_aware_cost,0.0,True
H7_A_23,true_capability_oracle_mpc,frequency_iae_hz_s,0.0,True
H7_A_23,true_capability_oracle_mpc,ace_iae_pu_s,0.0,True
H7_A_23,true_capability_oracle_mpc,tie_iae_pu_s,0.0,True
H7_A_23,true_capability_oracle_mpc,failure_aware_cost,0.0,True
